tanggal_prediksi,komoditas,harga_terakhir,tanggal_terakhir,prediksi_random_forest,prediksi_xgboost,prediksi_lightgbm,batas_harga_HET,status_stabilitas,created_at,commodity_id,harga_kemarin,harga_3_hari_lalu,harga_7_hari_lalu,harga_14_hari_lalu,rata_rata_7_hari,rata_rata_14_hari,fluktuasi_7_hari,bulan,hari_dalam_minggu,batas_aman_dinamis
2026-06-30,Daging Kambing,153333,2026-06-29,155000.0,152947.625,155548.8413682226,,Intervensi,2026-06-29 15:39:24,17.0,153333.0,152333.0,152750.0,152833.0,152642.7142857143,152198.7142857143,594.4007386395461,6.0,1.0,153237.11502435384
2026-06-30,Daging Sapi,148750,2026-06-29,150002.21926190477,147637.40625,147300.896044156,,Aman,2026-06-29 15:39:24,20.0,148750.0,148333.0,149444.0,150000.0,147361.0,148387.7857142857,4248.9813681242085,6.0,1.0,151609.9813681242
2026-06-30,Daging Sapi Has (Paha Belakang),153012,2026-06-29,165229.16666666666,159526.859375,163451.4138045213,,Intervensi,2026-06-29 15:39:24,18.0,153012.0,154000.0,153155.0,152821.0,150645.85714285713,151752.42857142858,4606.929180722282,6.0,1.0,155252.7863235794
2026-06-30,Daging Sapi Murni (Semur),148024,2026-06-29,150002.21926190477,147747.734375,147308.21582223073,,Waspada,2026-06-29 15:39:24,19.0,148024.0,147400.0,148524.0,148424.0,147586.57142857142,147430.92857142858,634.298262424142,6.0,1.0,148220.86969099558
2026-06-30,Garam Dapur,4488,2026-06-29,4870.04,4002.139892578125,4218.778931002061,,Aman,2026-06-29 15:39:24,21.0,4488.0,4650.0,4458.0,4623.0,4523.857142857143,4590.428571428572,144.21330101788874,6.0,1.0,4668.070443875032
2026-06-30,Gas Elpiji 3kg,20533,2026-06-29,20450.16419047619,20028.65625,20814.60320629455,,Aman,2026-06-29 15:39:24,22.0,20533.0,20500.0,20533.0,20533.0,20514.14285714286,20468.85714285714,17.63924196622001,6.0,1.0,20531.78209910908
2026-06-30,Gula Pasir,18632,2026-06-29,18670.0,18277.37890625,18423.36466355655,,Aman,2026-06-29 15:39:24,24.0,18632.0,18590.0,18652.0,18572.0,18611.0,18603.214285714286,103.63397126425292,6.0,1.0,18714.63397126425
2026-06-30,Gula Pasir Kemasan Premium,18938,2026-06-29,19000.0,18277.37890625,18720.82360233447,,Aman,2026-06-29 15:39:24,23.0,18938.0,18917.0,18917.0,19063.0,18905.0,18900.5,73.08442606556703,6.0,1.0,18978.08442606557
2026-06-30,Ikan Bandeng (sedang),43845,2026-06-29,46490.64166666667,44253.359375,45251.45379527599,,Intervensi,2026-06-29 15:39:24,25.0,43845.0,43150.0,43329.0,44495.0,43276.57142857143,43457.5,902.2798636681152,6.0,1.0,44178.851292239546
2026-06-30,Ikan Kembung,47500,2026-06-29,46201.65873015873,44913.21484375,45943.15371237623,,Aman,2026-06-29 15:39:24,26.0,47500.0,48333.0,48333.0,46250.0,47499.857142857145,47212.28571428572,931.5459245382428,6.0,1.0,48431.40306739539
2026-06-30,Ikan Lele,30447,2026-06-29,30775.833333333336,30132.291015625,30206.57994312971,,Aman,2026-06-29 15:39:24,27.0,30447.0,30960.0,30483.0,30663.0,30499.571428571428,30469.28571428572,256.60790916809066,6.0,1.0,30756.17933773952
2026-06-30,Ikan Mas,42123,2026-06-29,42476.58333333334,42459.10546875,42692.89960707343,,Aman,2026-06-29 15:39:24,28.0,42123.0,43187.0,42733.0,42040.0,42353.28571428572,42265.357142857145,603.9463867722351,6.0,1.0,42957.232101057954
2026-06-30,Jeruk Medan,31800,2026-06-29,30685.0,29250.04296875,30902.684762047786,,Aman,2026-06-29 15:39:24,29.0,31800.0,30550.0,32733.0,31200.0,31645.14285714286,31537.42857142857,956.8797257355856,6.0,1.0,32602.02258287845
2026-06-30,Kacang Kedelai,18889,2026-06-29,19120.0,18732.9921875,18720.82360233447,,Aman,2026-06-29 15:39:24,30.0,18889.0,20334.0,18556.0,17583.0,18988.28571428572,18739.28571428572,739.8368546028046,6.0,1.0,19728.12256888852
2026-06-30,Kelapa Kupas,14583,2026-06-29,14708.40476190476,14760.4736328125,14856.047953023795,,Aman,2026-06-29 15:39:24,31.0,14583.0,14700.0,14717.0,14667.0,14627.42857142857,14626.642857142857,168.6484085732377,6.0,1.0,14796.076980001808
2026-06-30,Kentang (sedang),19356,2026-06-29,19668.333333333336,19225.951171875,19316.26532461347,,Aman,2026-06-29 15:39:24,32.0,19356.0,18760.0,19453.0,19511.0,19289.714285714286,19430.64285714286,271.3397097647856,6.0,1.0,19561.05399547908
2026-06-30,Margarin Blueband Cup,17947,2026-06-29,17500.0,17013.591796875,17751.554776018707,,Aman,2026-06-29 15:39:24,33.0,17947.0,17567.0,17867.0,18157.0,18087.28571428572,17957.5,339.0755639901497,6.0,1.0,18426.361278275865
2026-06-30,Margarin Blueband Sachet,10612,2026-06-29,10757.605,10513.1728515625,10745.261878235857,,Aman,2026-06-29 15:39:24,34.0,10612.0,10480.0,10679.0,10642.0,10586.285714285714,10635.92857142857,87.02052303090018,6.0,1.0,10673.306237316614
2026-06-30,Minyak Goreng (KuningCurah),21737,2026-06-29,21838.226190476194,21457.69921875,21405.579270646023,,Aman,2026-06-29 15:39:24,35.0,21737.0,21973.0,22183.0,21600.0,21905.571428571428,21791.14285714286,172.42762456835538,6.0,1.0,22077.99905313978
2026-06-30,Minyak Goreng Kemasan Premium,22625,2026-06-29,22626.54761904762,23178.931640625,22579.470688134024,,Aman,2026-06-29 15:39:24,36.0,22625.0,22750.0,22958.0,22625.0,22726.14285714286,22715.78571428572,389.8574220453031,6.0,1.0,23116.000279188163
2026-06-30,Minyak Goreng MINYAKITA,17604,2026-06-29,17485.0,17071.9296875,17385.23080124808,,Aman,2026-06-29 15:39:24,37.0,17604.0,17629.0,17879.0,17604.0,17638.714285714286,17606.85714285714,181.95944079722287,6.0,1.0,17820.673726511508
2026-06-30,Semangka,13603,2026-06-29,13492.833333333332,13491.587890625,13656.716506318067,,Aman,2026-06-29 15:39:24,38.0,13603.0,14250.0,13958.0,13703.0,13861.285714285714,13822.5,258.9991726407083,6.0,1.0,14120.284886926422
2026-06-30,Susu Bubuk Bendera 400gr,45000,2026-06-29,45000.0,45156.62109375,45419.1500782413,,Aman,2026-06-29 15:39:24,39.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,0.0,6.0,1.0,45900.0
2026-06-30,Susu Bubuk Dancow 400gr,51250,2026-06-29,48250.76428571428,47134.10546875,48160.69816951559,,Aman,2026-06-29 15:39:24,40.0,51250.0,46667.0,51250.0,51250.0,49821.57142857143,50583.42857142857,3234.9989622431544,6.0,1.0,53056.57039081458
2026-06-30,Susu Kental Bendera 200gr,13321,2026-06-29,13333.22619047619,12843.8291015625,13100.062775996454,,Aman,2026-06-29 15:39:24,41.0,13321.0,13150.0,13314.0,13318.0,13245.142857142857,13253.785714285714,112.66384893630637,6.0,1.0,13357.806706079164
2026-06-30,Susu Kental Enak 200gr,12100,2026-06-29,12006.0,12033.142578125,12176.613975425327,,Aman,2026-06-29 15:39:24,42.0,12100.0,11933.0,12100.0,12100.0,12042.857142857143,12056.714285714286,73.84765528082927,6.0,1.0,12116.704798137973
2026-06-30,Telur Ayam Ras,26925,2026-06-29,27010.0,26071.154296875,27145.41640850873,,Aman,2026-06-29 15:39:24,43.0,26925.0,26800.0,27612.0,27914.0,27087.14285714286,27430.214285714286,435.2621541750935,6.0,1.0,27522.40501131795
2026-06-30,Tepung Terigu,11413,2026-06-29,11500.0,11301.9794921875,11267.891411696955,,Aman,2026-06-29 15:39:24,44.0,11413.0,11315.0,11283.0,11563.0,11409.142857142857,11432.357142857143,80.77216635167622,6.0,1.0,11489.915023494534
2026-06-30,Tomat Buah,18497,2026-06-29,18000.0,17806.208984375,18430.387559891125,,Aman,2026-06-29 15:39:24,45.0,18497.0,18640.0,19374.0,18945.0,18924.0,19069.5,316.7648970451113,6.0,1.0,19240.764897045112
2026-07-01,Ayam BroilerRas,41657,2026-06-30,41661.09333333334,41310.59765625,42613.07228121096,,Aman,2026-06-30 19:51:46,1.0,41657.0,42253.0,41767.0,41436.0,42302.0,42632.57142857143,1084.3689409052622,7.0,2.0,43386.36894090526
2026-07-01,Bawang Merah,52000,2026-06-30,51657.95528455285,49334.41015625,53257.23577605088,,Aman,2026-06-30 19:51:46,2.0,52000.0,51600.0,55250.0,58467.0,53080.71428571428,55413.57142857143,1412.5737401737904,7.0,2.0,54493.28802588808
2026-07-01,Bawang Putih,43228,2026-06-30,42138.16644295302,41667.12109375,42755.76103332973,,Aman,2026-06-30 19:51:46,3.0,43228.0,44613.0,43950.0,42601.0,43857.71428571428,43691.07142857143,467.3801858179677,7.0,2.0,44325.09447153225
2026-07-01,Beras IR 42Pera,16233,2026-06-30,16330.261904761905,15738.380859375,15874.462669855238,,Aman,2026-06-30 19:51:46,4.0,16233.0,16440.0,16375.0,16410.0,16351.142857142857,16314.07142857143,89.15048807387161,7.0,2.0,16440.293345216727
2026-07-01,Beras IR. I (IR64),15595,2026-06-30,15716.09047619048,15342.12109375,15179.62858490138,,Aman,2026-06-30 19:51:46,5.0,15595.0,15650.0,15528.0,15822.0,15588.285714285714,15605.0,92.95108800818184,7.0,2.0,15681.236802293895
2026-07-01,Beras IR. II (IR 64) Ramos,14825,2026-06-30,15006.383999999996,14789.19921875,14848.507150237858,,Waspada,2026-06-30 19:51:46,6.0,14825.0,14370.0,14633.0,14772.0,14584.142857142857,14574.214285714286,175.76919389873052,7.0,2.0,14759.912051041589
2026-07-01,Beras IR. III (IR 64),13882,2026-06-30,13847.833333333336,13482.7197265625,13545.47706855382,,Aman,2026-06-30 19:51:46,7.0,13882.0,13592.0,13867.0,13967.0,13819.857142857143,13823.07142857143,155.17025979165442,7.0,2.0,13975.027402648797
2026-07-01,Beras Medium,13500,2026-06-30,12994.56547619048,13222.166015625,13329.31964750122,,Aman,2026-06-30 19:51:46,8.0,13500.0,14000.0,14000.0,13500.0,13928.57142857143,13785.714285714286,188.9822365046136,7.0,2.0,14117.553665076042
2026-07-01,Beras Muncul I,16389,2026-06-30,17920.083333333336,16618.697265625,16286.3840444735,,Waspada,2026-06-30 19:51:46,9.0,16389.0,15250.0,15833.0,15796.0,15304.0,15612.785714285714,823.3221321775173,7.0,2.0,16127.322132177518
2026-07-01,Beras Setra IPremium,16377,2026-06-30,16005.0,15786.2099609375,16595.085505354007,,Aman,2026-06-30 19:51:46,10.0,16377.0,17200.0,16925.0,16005.0,16562.0,16654.785714285714,538.5870403193898,7.0,2.0,17100.58704031939
2026-07-01,Cabe Merah Besar (TW),56700,2026-06-30,52433.73809523808,52850.78125,56579.54350821978,,Aman,2026-06-30 19:51:46,11.0,56700.0,60000.0,60300.0,69747.0,59992.857142857145,62994.78571428572,1966.051154689812,7.0,2.0,61958.90829754696
2026-07-01,Cabe Merah Keriting,49014,2026-06-30,48750.1693986569,46679.33984375,47163.06007933484,,Aman,2026-06-30 19:51:46,12.0,49014.0,49133.0,53667.0,57621.0,49813.42857142857,53111.42857142857,2913.251611581285,7.0,2.0,52726.680183009856
2026-07-01,Cabe Rawit Hijau,54364,2026-06-30,52408.976190476205,51642.9453125,53448.64714371681,,Aman,2026-06-30 19:51:46,13.0,54364.0,56533.0,58417.0,60423.0,56585.42857142857,58801.71428571428,2096.692860764531,7.0,2.0,58682.121432193104
2026-07-01,Cabe Rawit Ijo Besar,42292,2026-06-30,43984.16666666667,43180.66796875,42712.56724956397,,Waspada,2026-06-30 19:51:46,14.0,42292.0,39375.0,41250.0,45000.0,40625.0,41101.142857142855,1713.8191269792735,7.0,2.0,42338.81912697927
2026-07-01,Cabe Rawit Merah,62936,2026-06-30,60270.0,60127.0234375,61407.9851156856,,Aman,2026-06-30 19:51:46,15.0,62936.0,64183.0,73800.0,79280.0,66787.14285714286,72421.14285714286,4539.089131407,7.0,2.0,71326.23198854986
2026-07-01,Daging Babi Berlemak,106167,2026-06-30,108725.0,100931.28125,107936.92865131806,,Aman,2026-06-30 19:51:46,16.0,106167.0,102778.0,104583.0,106833.0,105242.14285714286,105496.14285714286,1723.1413589305848,7.0,2.0,106965.28421607344
2026-07-01,Daging Kambing,153400,2026-06-30,155000.0,150201.9375,154989.0283717199,,Waspada,2026-06-30 19:51:46,17.0,153400.0,151667.0,152750.0,147150.0,152735.57142857142,152239.2142857143,660.9951732407878,7.0,2.0,153396.5666018122
2026-07-01,Daging Sapi,149583,2026-06-30,150002.21926190477,147577.09375,150199.24224421268,,Aman,2026-06-30 19:51:46,20.0,149583.0,147500.0,149583.0,149583.0,147380.85714285713,148358.0,4260.647268063521,7.0,2.0,151641.50441092066
2026-07-01,Daging Sapi Has (Paha Belakang),136943,2026-06-30,125541.66666666666,121819.3671875,126290.82726040906,,Aman,2026-06-30 19:51:46,18.0,136943.0,141933.0,146600.0,153536.0,148329.85714285713,150618.2857142857,6723.94084419178,7.0,2.0,155053.79798704892
2026-07-01,Daging Sapi Murni (Semur),148024,2026-06-30,150000.0,145125.375,147059.00579649105,,Aman,2026-06-30 19:51:46,19.0,148024.0,146967.0,147667.0,144314.0,147515.14285714287,147402.35714285713,530.8582449114606,7.0,2.0,148046.00110205432
2026-07-01,Garam Dapur,4862,2026-06-30,5028.519285714286,4571.55517578125,4459.069331544351,,Aman,2026-06-30 19:51:46,21.0,4862.0,4558.0,4358.0,4932.0,4581.571428571428,4607.5,187.73727843527965,7.0,2.0,4769.308707006708
2026-07-01,Gas Elpiji 3kg,40300,2026-06-30,44941.69047619049,48767.64453125,42911.990392744345,,Intervensi,2026-06-30 19:51:46,22.0,40300.0,20500.0,20500.0,20533.0,23338.0,21880.78571428572,7479.555133829819,7.0,2.0,30817.555133829817
2026-07-01,Gula Pasir,18516,2026-06-30,18670.0,18277.37890625,18423.36466355655,,Aman,2026-06-30 19:51:46,24.0,18516.0,18737.0,18400.0,18559.0,18591.571428571428,18599.214285714286,107.34812083878808,7.0,2.0,18698.919549410217
2026-07-01,Gula Pasir Kemasan Premium,18729,2026-06-30,18670.0,17790.947265625,18720.82360233447,,Aman,2026-06-30 19:51:46,23.0,18729.0,19000.0,18771.0,18667.0,18878.14285714286,18876.64285714286,98.1757413543498,7.0,2.0,18976.318598497208
2026-07-01,Ikan Bandeng (sedang),44262,2026-06-30,44805.42857142857,43525.62890625,45050.70923850656,,Waspada,2026-06-30 19:51:46,25.0,44262.0,41950.0,44233.0,45024.0,43409.857142857145,43440.857142857145,977.123231493249,7.0,2.0,44386.9803743504
2026-07-01,Ikan Kembung,45417,2026-06-30,42999.92549881177,43265.76953125,43573.02516106883,,Aman,2026-06-30 19:51:46,26.0,45417.0,48333.0,46250.0,45417.0,47083.28571428572,47152.78571428572,1128.133519622229,7.0,2.0,48211.419233907945
2026-07-01,Ikan Lele,30917,2026-06-30,31127.5,30807.1796875,31245.883650088068,,Waspada,2026-06-30 19:51:46,27.0,30917.0,30517.0,30650.0,28980.0,30561.571428571428,30487.42857142857,300.5965497378267,7.0,2.0,30862.16797830925
2026-07-01,Ikan Mas,41900,2026-06-30,41571.16666666666,40681.12109375,41446.30832145061,,Aman,2026-06-30 19:51:46,28.0,41900.0,41653.0,41817.0,42037.0,42234.28571428572,42255.357142857145,598.702128019634,7.0,2.0,42832.98784230535
2026-07-01,Jeruk Medan,31483,2026-06-30,31241.33333333333,30233.16796875,31319.53936390257,,Aman,2026-06-30 19:51:46,29.0,31483.0,33083.0,31150.0,31700.0,31466.571428571428,31557.64285714286,827.9850757799236,7.0,2.0,32294.556504351352
2026-07-01,Kacang Kedelai,17917,2026-06-30,17033.75,17068.380859375,18328.963850011834,,Aman,2026-06-30 19:51:46,30.0,17917.0,19000.0,17917.0,17792.0,18897.0,18763.14285714286,835.3244878488838,7.0,2.0,19732.324487848884
2026-07-01,Kelapa Kupas,14953,2026-06-30,15389.800476190476,14968.65625,14926.53271721454,,Intervensi,2026-06-30 19:51:46,31.0,14953.0,14292.0,14617.0,14930.0,14661.142857142857,14647.07142857143,208.4349847245967,7.0,2.0,14869.577841867453
2026-07-01,Kentang (sedang),19340,2026-06-30,19662.500000000004,19037.572265625,18839.90121009479,,Aman,2026-06-30 19:51:46,32.0,19340.0,19293.0,19133.0,19782.0,19273.571428571428,19418.42857142857,263.2469418264007,7.0,2.0,19536.81837039783
2026-07-01,Margarin Blueband Cup,18407,2026-06-30,19000.0,18437.837890625,18651.16248488926,,Waspada,2026-06-30 19:51:46,33.0,18407.0,18333.0,18500.0,17913.0,18164.42857142857,17975.35714285714,342.02039760948816,7.0,2.0,18506.44896903806
2026-07-01,Margarin Blueband Sachet,10300,2026-06-30,9979.633333333331,9951.80859375,10169.416802935224,,Aman,2026-06-30 19:51:46,34.0,10300.0,10553.0,10550.0,10579.0,10532.142857142857,10611.5,127.9836299055841,7.0,2.0,10660.12648704844
2026-07-01,Minyak Goreng (KuningCurah),21686,2026-06-30,21828.22619047619,21457.69921875,21405.579270646023,,Aman,2026-06-30 19:51:46,35.0,21686.0,21890.0,21733.0,21469.0,21834.571428571428,21797.28571428572,138.0493355566011,7.0,2.0,21972.620764128027
2026-07-01,Minyak Goreng Kemasan Premium,23521,2026-06-30,24597.5,23519.3984375,22895.220671068168,,Waspada,2026-06-30 19:51:46,36.0,23521.0,22125.0,22417.0,23063.0,22806.571428571428,22779.78571428572,490.6953763598679,7.0,2.0,23297.266804931296
2026-07-01,Minyak Goreng MINYAKITA,17038,2026-06-30,16471.266666666666,16357.423828125,17338.994721292533,,Aman,2026-06-30 19:51:46,37.0,17038.0,17850.0,17342.0,17300.0,17518.571428571428,17566.428571428572,258.43623142718536,7.0,2.0,17777.007659998613
2026-07-01,Semangka,13842,2026-06-30,14002.266666666665,13819.0244140625,14019.666099589698,,Aman,2026-06-30 19:51:46,38.0,13842.0,13717.0,14150.0,13853.0,13844.714285714286,13832.42857142857,255.4667064320478,7.0,2.0,14100.180992146334
2026-07-01,Susu Bubuk Bendera 400gr,45000,2026-06-30,45000.0,45156.62109375,45419.1500782413,,Aman,2026-06-30 19:51:46,39.0,45000.0,45000.0,45000.0,45000.0,45000.0,45000.0,0.0,7.0,2.0,45900.0
2026-07-01,Susu Bubuk Dancow 400gr,52250,2026-06-30,53309.71428571428,52463.515625,52754.66486710653,,Aman,2026-06-30 19:51:46,40.0,52250.0,55000.0,46667.0,52250.0,49964.42857142857,50654.857142857145,3329.29696568424,7.0,2.0,53293.72553711281
2026-07-01,Susu Kental Bendera 200gr,13314,2026-06-30,13397.72619047619,12848.2080078125,13171.537097029695,,Aman,2026-06-30 19:51:46,41.0,13314.0,13377.0,13150.0,13249.0,13245.142857142857,13253.5,112.66384893630637,7.0,2.0,13357.806706079164
2026-07-01,Susu Kental Enak 200gr,12033,2026-06-30,11994.666666666664,11921.6962890625,11906.447729228756,,Aman,2026-06-30 19:51:46,42.0,12033.0,12100.0,11967.0,12100.0,12033.285714285714,12051.92857142857,69.41593065407557,7.0,2.0,12102.701644939789
2026-07-01,Telur Ayam Ras,26279,2026-06-30,26000.0,25141.572265625,26559.611144984752,,Aman,2026-06-30 19:51:46,43.0,26279.0,26807.0,27333.0,28060.0,26896.714285714286,27313.42857142857,458.3480170808037,7.0,2.0,27355.06230279509
2026-07-01,Tepung Terigu,11570,2026-06-30,11702.333333333332,11509.3447265625,11572.618804834052,,Waspada,2026-06-30 19:51:46,44.0,11570.0,11447.0,11483.0,11497.0,11450.142857142857,11432.857142857143,78.88901184877518,7.0,2.0,11529.031868991631
2026-07-01,Tomat Buah,18871,2026-06-30,19500.0,18878.697265625,19080.14392763071,,Waspada,2026-06-30 19:51:46,45.0,18871.0,18827.0,19000.0,19261.0,18852.14285714286,19064.214285714286,247.0508912292017,7.0,2.0,19099.19374837206
2026-07-02,Ayam BroilerRas,43137,2026-07-01,44075.0,44115.4609375,45632.32307634365,,Waspada,2026-07-02 00:43:09,1.0,43137.0,41552.0,43832.0,43524.0,42497.71428571428,42754.07142857143,1095.2935244772996,7.0,3.0,43593.00781019158
2026-07-02,Bawang Merah,50983,2026-07-01,49988.00000000001,48938.97265625,51094.46145103111,,Aman,2026-07-02 00:43:09,2.0,50983.0,52079.0,54769.0,58465.0,52471.142857142855,54879.0,1229.2105093068787,7.0,3.0,53700.35336644974
2026-07-02,Bawang Putih,44527,2026-07-01,46278.33333333334,43898.90625,47931.25816066241,,Intervensi,2026-07-02 00:43:09,3.0,44527.0,44085.0,43998.0,42742.0,43940.142857142855,43828.642857142855,532.6867211195929,7.0,3.0,44472.82957826245
2026-07-02,Beras IR 42Pera,16611,2026-07-01,16978.0,16444.947265625,16697.82336931005,,Intervensi,2026-07-02 00:43:09,4.0,16611.0,16301.0,16484.0,16548.0,16384.85714285714,16328.42857142857,133.34595178385754,7.0,3.0,16518.203094640998
2026-07-02,Beras IR. I (IR64),15499,2026-07-01,15399.42380952381,14801.6923828125,15179.62858490138,,Aman,2026-07-02 00:43:09,5.0,15499.0,15679.0,15659.0,15729.0,15584.142857142857,15581.92857142857,96.65820981070117,7.0,3.0,15680.801066953558
2026-07-02,Beras IR. II (IR 64) Ramos,14807,2026-07-01,14781.800144404331,14233.7900390625,14569.414597857976,,Aman,2026-07-02 00:43:09,6.0,14807.0,14727.0,14569.0,14733.0,14609.0,14576.714285714286,195.07349042519,7.0,3.0,14804.07349042519
2026-07-02,Beras IR. III (IR 64),13870,2026-07-01,13842.833333333332,13482.7197265625,13661.11657615315,,Aman,2026-07-02 00:43:09,7.0,13870.0,13931.0,13800.0,13909.0,13820.285714285714,13816.142857142857,155.32623118854747,7.0,3.0,13975.611945474262
2026-07-02,Beras Medium,13000,2026-07-01,12500.0,12630.1025390625,13041.753557098744,,Aman,2026-07-02 00:43:09,8.0,13000.0,14000.0,14000.0,13500.0,13785.714285714286,13750.0,393.3978962347216,7.0,3.0,14179.112181949007
2026-07-02,Beras Muncul I,15407,2026-07-01,14522.238095238095,14382.6416015625,15119.955921208575,,Aman,2026-07-02 00:43:09,9.0,15407.0,14860.0,15733.0,15560.0,15243.142857142857,15585.0,792.8849072787779,7.0,3.0,16036.027764421637
2026-07-02,Beras Setra IPremium,16954,2026-07-01,17500.0,16633.32421875,17371.254680387057,,Waspada,2026-07-02 00:43:09,10.0,16954.0,16804.0,16065.0,16904.0,16566.14285714286,16722.571428571428,541.9457010228449,7.0,3.0,17108.088558165702
2026-07-02,Cabe Merah Besar (TW),55383,2026-07-01,54190.2380952381,53268.3515625,54093.27650958793,,Aman,2026-07-02 00:43:09,11.0,55383.0,60300.0,63400.0,70067.0,59290.42857142857,61968.78571428572,2610.707047087874,7.0,3.0,61901.13561851645
2026-07-02,Cabe Merah Keriting,48640,2026-07-01,48171.5670032745,46094.26953125,47303.23251103073,,Aman,2026-07-02 00:43:09,12.0,48640.0,49897.0,53200.0,56907.0,49095.28571428572,52469.92857142857,2374.8342899583345,7.0,3.0,51470.12000424405
2026-07-02,Cabe Rawit Hijau,56090,2026-07-01,59436.25,57590.03515625,58965.44515485488,,Waspada,2026-07-02 00:43:09,13.0,56090.0,56785.0,60132.0,60766.0,56253.0,58492.21428571428,1936.2317354421527,7.0,3.0,58189.23173544216
2026-07-02,Cabe Rawit Ijo Besar,41875,2026-07-01,41659.98666666667,40585.75,40575.233040372885,,Aman,2026-07-02 00:43:09,14.0,41875.0,40417.0,42708.0,45000.0,40714.28571428572,40877.92857142857,1767.2543407110095,7.0,3.0,42481.54005499672
2026-07-02,Cabe Rawit Merah,62050,2026-07-01,60713.33333333333,58878.15234375,60621.93372931941,,Aman,2026-07-02 00:43:09,15.0,62050.0,65208.0,72600.0,80137.0,65108.57142857143,71190.42857142857,3586.017375731414,7.0,3.0,68694.58880430284
2026-07-02,Daging Babi Berlemak,109167,2026-07-01,112372.5,103061.265625,109777.01875461222,,Waspada,2026-07-02 00:43:09,16.0,109167.0,106167.0,106167.0,106167.0,105897.0,105662.85714285714,2227.9836175340247,7.0,3.0,108124.98361753405
2026-07-02,Daging Kambing,152000,2026-07-01,147818.424,147683.140625,150959.92081088986,,Aman,2026-07-02 00:43:09,17.0,152000.0,153333.0,153333.0,152900.0,152628.42857142858,152585.64285714287,716.7039968129235,7.0,3.0,153345.1325682415
2026-07-02,Daging Sapi,150000,2026-07-01,150002.21926190477,152004.390625,150199.24224421268,,Aman,2026-07-02 00:43:09,20.0,150000.0,148750.0,150000.0,149375.0,147440.42857142858,148387.7857142857,4299.308582285562,7.0,3.0,151739.73715371414
2026-07-02,Daging Sapi Has (Paha Belakang),149750,2026-07-01,160559.22933333332,158636.28125,158842.70201764,,Waspada,2026-07-02 00:43:09,18.0,149750.0,153012.0,153821.0,152955.0,148779.85714285713,150347.85714285713,6694.216195805934,7.0,3.0,155474.07333866306
2026-07-02,Daging Sapi Murni (Semur),147667,2026-07-01,148241.06399999998,143643.390625,143759.6524998732,,Aman,2026-07-02 00:43:09,19.0,147667.0,148024.0,147857.0,148309.0,147515.14285714287,147641.85714285713,530.8582449114606,7.0,3.0,148046.00110205432
2026-07-02,Garam Dapur,4538,2026-07-01,4350.04,3795.921142578125,4072.1011393113786,,Aman,2026-07-02 00:43:09,21.0,4538.0,4488.0,4763.0,4582.0,4607.285714285715,4579.357142857143,162.66398319410305,7.0,3.0,4769.949697479818
2026-07-02,Gas Elpiji 3kg,20533,2026-07-01,10856.255952380952,10791.7431640625,15337.337614699913,,Aman,2026-07-02 00:43:09,22.0,20533.0,20533.0,20533.0,20533.0,23342.714285714286,21880.78571428572,7477.478356466742,7.0,3.0,30820.192642181028
2026-07-02,Gula Pasir,18547,2026-07-01,18667.0,18597.712890625,19011.783489500973,,Intervensi,2026-07-02 00:43:09,24.0,18547.0,18632.0,18649.0,18609.0,18612.571428571428,18598.35714285714,72.2746085954054,7.0,3.0,18684.84603716684
2026-07-02,Gula Pasir Kemasan Premium,18729,2026-07-01,18667.0,18597.712890625,19309.24242827889,,Aman,2026-07-02 00:43:09,23.0,18729.0,18938.0,18854.0,18875.0,18872.14285714286,18881.071428571428,106.7261738772462,7.0,3.0,18978.869031020105
2026-07-02,Ikan Bandeng (sedang),43400,2026-07-01,42449.466442953024,41708.49609375,42834.32927660136,,Aman,2026-07-02 00:43:09,25.0,43400.0,43845.0,44179.0,43143.0,43290.857142857145,43324.857142857145,908.4808617634584,7.0,3.0,44199.3380046206
2026-07-02,Ikan Kembung,45000,2026-07-01,44367.76825396826,43255.83984375,43732.58569071773,,Aman,2026-07-02 00:43:09,26.0,45000.0,47500.0,46250.0,45417.0,46904.71428571428,47123.0,1357.608892414124,7.0,3.0,48262.323178128405
2026-07-02,Ikan Lele,30560,2026-07-01,30252.10714285714,29676.25390625,30017.941918493747,,Aman,2026-07-02 00:43:09,27.0,30560.0,30447.0,30240.0,30413.0,30548.714285714286,30600.28571428572,298.098258009958,7.0,3.0,30846.812543724245
2026-07-02,Ikan Mas,42457,2026-07-01,42986.428571428565,42622.6171875,42751.30429864053,,Aman,2026-07-02 00:43:09,28.0,42457.0,42123.0,42973.0,42370.0,42325.71428571428,42285.357142857145,572.6583374304189,7.0,3.0,42898.3726231447
2026-07-02,Jeruk Medan,31817,2026-07-01,32000.879047619044,31076.458984375,32505.23477116563,,Aman,2026-07-02 00:43:09,29.0,31817.0,31800.0,31400.0,31967.0,31561.85714285714,31566.0,823.8510036350482,7.0,3.0,32385.70814649219
2026-07-02,Kacang Kedelai,18250,2026-07-01,18495.0,18871.0078125,19019.32429228691,,Aman,2026-07-02 00:43:09,30.0,18250.0,18889.0,18889.0,17917.0,18944.571428571428,18795.85714285714,777.7070693482771,7.0,3.0,19722.278497919702
